Ship_id,Order_ID,Ship_Mode,Ship_Date
3473,50275,REGULAR AIR,5/31/2013
3474,50403,REGULAR AIR,6/7/2013
3475,50405,REGULAR AIR,6/14/2013
3476,50464,REGULAR AIR,6/21/2013
3477,50465,REGULAR AIR,6/28/2013
3478,50469,REGULAR AIR,7/5/2013
3479,50789,REGULAR AIR,7/12/2013
3480,51044,REGULAR AIR,7/19/2013
3481,51302,EXPRESS AIR,7/26/2013
3482,51392,REGULAR AIR,11/2/2012
3483,51650,REGULAR AIR,11/9/2012
3484,51652,DELIVERY TRUCK,11/16/2012
3485,51876,REGULAR AIR,11/23/2012
3486,52070,REGULAR AIR,11/30/2012
3487,52160,REGULAR AIR,12/7/2012
3488,52258,REGULAR AIR,12/14/2012
3489,52608,REGULAR AIR,12/21/2012
3490,52640,REGULAR AIR,12/28/2012
3491,53412,REGULAR AIR,1/4/2013
3492,53568,DELIVERY TRUCK,1/11/2013
3493,53956,REGULAR AIR,1/18/2013
3494,54371,REGULAR AIR,1/25/2013
3495,54436,REGULAR AIR,2/1/2013
3496,54464,EXPRESS AIR,2/8/2013
3497,54468,EXPRESS AIR,2/15/2013
3498,54819,REGULAR AIR,2/22/2013
3499,54882,REGULAR AIR,3/1/2013
3500,55042,REGULAR AIR,3/8/2013
3501,55046,EXPRESS AIR,3/15/2013
3502,55297,DELIVERY TRUCK,3/22/2013
3503,55360,REGULAR AIR,3/29/2013
3504,55623,REGULAR AIR,4/5/2013
3505,55650,REGULAR AIR,4/12/2013
3506,55651,REGULAR AIR,4/19/2013
3507,56322,REGULAR AIR,4/26/2013
3508,56608,DELIVERY TRUCK,5/3/2013
3509,56612,REGULAR AIR,5/10/2013
3510,56835,REGULAR AIR,5/17/2013
3511,57058,REGULAR AIR,5/24/2013
3512,57506,REGULAR AIR,5/31/2013
3513,57574,REGULAR AIR,6/7/2013
3514,57602,REGULAR AIR,6/14/2013
3515,57921,REGULAR AIR,6/21/2013
3516,57958,REGULAR AIR,6/28/2013
3517,58086,REGULAR AIR,7/5/2013
3518,58182,DELIVERY TRUCK,7/12/2013
3519,58342,REGULAR AIR,7/19/2013
3520,59174,DELIVERY TRUCK,7/26/2013
3521,59361,DELIVERY TRUCK,11/2/2012
3522,59365,REGULAR AIR,11/9/2012
3523,59492,REGULAR AIR,11/16/2012
3524,59684,REGULAR AIR,11/23/2012
3525,512,EXPRESS AIR,11/30/2012
3526,1287,REGULAR AIR,12/7/2012
3527,1895,REGULAR AIR,12/14/2012
3528,2023,REGULAR AIR,12/21/2012
3529,2593,REGULAR AIR,12/28/2012
3530,3461,EXPRESS AIR,1/4/2013
3531,3554,DELIVERY TRUCK,1/11/2013
3532,4166,REGULAR AIR,1/18/2013
3533,5059,REGULAR AIR,1/25/2013
3534,5254,REGULAR AIR,2/1/2013
3535,5575,REGULAR AIR,2/8/2013
3536,5954,DELIVERY TRUCK,2/15/2013
3537,6018,REGULAR AIR,2/22/2013
3538,6336,REGULAR AIR,3/1/2013
3539,7559,REGULAR AIR,3/8/2013
3540,8070,DELIVERY TRUCK,3/15/2013
3541,8259,REGULAR AIR,3/22/2013
3542,8642,REGULAR AIR,3/29/2013
3543,8803,REGULAR AIR,4/5/2013
3544,9383,REGULAR AIR,4/12/2013
3545,10278,REGULAR AIR,4/19/2013
3546,10949,REGULAR AIR,4/26/2013
3547,11335,EXPRESS AIR,5/3/2013
3548,13127,REGULAR AIR,5/10/2013
3549,14978,REGULAR AIR,5/17/2013
3550,15751,REGULAR AIR,5/24/2013
3551,15815,REGULAR AIR,5/31/2013
3552,16737,DELIVERY TRUCK,6/7/2013
3553,17124,DELIVERY TRUCK,6/14/2013
3554,17666,REGULAR AIR,6/21/2013
3555,19075,REGULAR AIR,6/28/2013
3556,21220,DELIVERY TRUCK,7/5/2013
3557,21600,DELIVERY TRUCK,7/12/2013
3558,22117,DELIVERY TRUCK,7/19/2013
3559,22211,REGULAR AIR,7/26/2013
3560,22404,REGULAR AIR,11/2/2012
3561,23362,REGULAR AIR,11/9/2012
3562,23399,REGULAR AIR,11/16/2012
3563,23781,REGULAR AIR,11/23/2012
3564,23812,REGULAR AIR,11/30/2012
3565,24199,REGULAR AIR,12/7/2012
3566,25155,EXPRESS AIR,12/14/2012
3567,26084,REGULAR AIR,12/21/2012
3568,26146,EXPRESS AIR,12/28/2012
3569,26529,REGULAR AIR,1/4/2013
3570,26693,REGULAR AIR,1/11/2013
3571,26951,REGULAR AIR,1/18/2013
3572,27141,REGULAR AIR,1/25/2013
3573,27302,REGULAR AIR,2/1/2013
3574,27426,REGULAR AIR,2/8/2013
3575,27810,EXPRESS AIR,2/15/2013
3576,28674,REGULAR AIR,2/22/2013
3577,28742,REGULAR AIR,3/1/2013
3578,28772,REGULAR AIR,3/8/2013
3579,29152,REGULAR AIR,3/15/2013
3580,29639,DELIVERY TRUCK,3/22/2013
3581,30407,REGULAR AIR,3/29/2013
3582,31175,DELIVERY TRUCK,4/5/2013
3583,32455,REGULAR AIR,4/12/2013
3584,32484,REGULAR AIR,4/19/2013
3585,34402,EXPRESS AIR,4/26/2013
3586,34723,DELIVERY TRUCK,5/3/2013
3587,34757,DELIVERY TRUCK,5/10/2013
3588,34913,REGULAR AIR,5/17/2013
3589,35136,REGULAR AIR,5/24/2013
3590,35299,REGULAR AIR,5/31/2013
3591,36676,REGULAR AIR,6/7/2013
3592,36708,REGULAR AIR,6/14/2013
3593,36835,REGULAR AIR,6/21/2013
3594,37127,REGULAR AIR,6/28/2013
3595,37667,REGULAR AIR,7/5/2013
3596,37825,REGULAR AIR,7/12/2013
3597,37861,REGULAR AIR,7/19/2013
3598,37926,REGULAR AIR,7/26/2013
3599,38304,EXPRESS AIR,11/2/2012
3600,38978,REGULAR AIR,11/9/2012
3601,39267,REGULAR AIR,11/16/2012
3602,40772,REGULAR AIR,11/23/2012
3603,40928,REGULAR AIR,11/30/2012
3604,41216,REGULAR AIR,12/7/2012
3605,42310,REGULAR AIR,12/14/2012
3606,42403,REGULAR AIR,12/21/2012
3607,43138,DELIVERY TRUCK,12/28/2012
3608,43206,REGULAR AIR,1/4/2013
3609,43207,REGULAR AIR,1/11/2013
3610,43650,REGULAR AIR,1/18/2013
3611,44290,REGULAR AIR,1/25/2013
3612,44613,REGULAR AIR,2/1/2013
3613,44965,DELIVERY TRUCK,2/8/2013
3614,45733,REGULAR AIR,2/15/2013
3615,45893,REGULAR AIR,2/22/2013
3616,46113,REGULAR AIR,3/1/2013
3617,46311,DELIVERY TRUCK,3/8/2013
3618,47398,REGULAR AIR,3/15/2013
3619,47554,REGULAR AIR,3/22/2013
3620,49346,REGULAR AIR,3/29/2013
3621,49735,REGULAR AIR,4/5/2013
3622,50087,REGULAR AIR,4/12/2013
3623,50466,REGULAR AIR,4/19/2013
3624,50501,REGULAR AIR,4/26/2013
3625,50818,EXPRESS AIR,5/3/2013
3626,50852,EXPRESS AIR,5/10/2013
3627,52068,REGULAR AIR,5/17/2013
3628,52641,REGULAR AIR,5/24/2013
3629,53378,DELIVERY TRUCK,5/31/2013
3630,55136,REGULAR AIR,6/7/2013
3631,55655,REGULAR AIR,6/14/2013
3632,55750,DELIVERY TRUCK,6/21/2013
3633,56064,DELIVERY TRUCK,6/28/2013
3634,56804,REGULAR AIR,7/5/2013
3635,57157,EXPRESS AIR,7/12/2013
3636,58053,REGULAR AIR,7/19/2013
3637,58116,REGULAR AIR,7/26/2013
3638,58181,REGULAR AIR,11/2/2012
3639,58308,REGULAR AIR,11/9/2012
3640,58339,REGULAR AIR,11/16/2012
3641,58883,REGULAR AIR,11/23/2012
3642,59777,REGULAR AIR,11/30/2012
3643,548,REGULAR AIR,12/7/2012
3644,771,REGULAR AIR,12/14/2012
3645,2086,REGULAR AIR,12/21/2012
3646,6560,REGULAR AIR,12/28/2012
3647,7105,DELIVERY TRUCK,1/4/2013
3648,7776,EXPRESS AIR,1/11/2013
3649,8450,DELIVERY TRUCK,1/18/2013
3650,16164,REGULAR AIR,1/25/2013
3651,18789,EXPRESS AIR,2/1/2013
3652,19105,REGULAR AIR,2/8/2013
3653,19136,REGULAR AIR,2/15/2013
3654,19206,REGULAR AIR,2/22/2013
3655,19654,REGULAR AIR,3/1/2013
3656,20037,REGULAR AIR,3/8/2013
3657,20549,REGULAR AIR,3/15/2013
3658,20832,REGULAR AIR,3/22/2013
3659,22887,REGULAR AIR,3/29/2013
3660,23936,REGULAR AIR,4/5/2013
3661,24326,REGULAR AIR,4/12/2013
3662,25926,REGULAR AIR,4/19/2013
3663,27687,REGULAR AIR,4/26/2013
3664,27776,REGULAR AIR,5/3/2013
3665,27813,REGULAR AIR,5/10/2013
3666,28256,REGULAR AIR,5/17/2013
3667,28550,REGULAR AIR,5/24/2013
3668,30374,REGULAR AIR,5/31/2013
3669,30564,REGULAR AIR,6/7/2013
3670,31620,REGULAR AIR,6/14/2013
3671,31780,REGULAR AIR,6/21/2013
3672,31876,REGULAR AIR,6/28/2013
3673,32356,REGULAR AIR,7/5/2013
3674,33473,REGULAR AIR,7/12/2013
3675,35043,REGULAR AIR,7/19/2013
3676,37603,EXPRESS AIR,7/26/2013
3677,38561,REGULAR AIR,11/2/2012
3678,40547,REGULAR AIR,11/9/2012
3679,40611,DELIVERY TRUCK,11/16/2012
3680,40901,REGULAR AIR,11/23/2012
3681,41634,DELIVERY TRUCK,11/30/2012
3682,41956,REGULAR AIR,12/7/2012
3683,44646,REGULAR AIR,12/14/2012
3684,45825,REGULAR AIR,12/21/2012
3685,47232,REGULAR AIR,12/28/2012
3686,49344,REGULAR AIR,1/4/2013
3687,49351,REGULAR AIR,1/11/2013
3688,49511,REGULAR AIR,1/18/2013
3689,52419,EXPRESS AIR,1/25/2013
3690,53029,EXPRESS AIR,2/1/2013
3691,54786,REGULAR AIR,2/8/2013
3692,55362,REGULAR AIR,2/15/2013
3693,56099,REGULAR AIR,2/22/2013
3694,56516,REGULAR AIR,3/1/2013
3695,59556,DELIVERY TRUCK,3/8/2013
3696,59779,EXPRESS AIR,3/15/2013
3697,1217,REGULAR AIR,3/22/2013
3698,1666,REGULAR AIR,3/29/2013
3699,1829,REGULAR AIR,4/5/2013
3700,3202,REGULAR AIR,4/12/2013
3701,4871,REGULAR AIR,4/19/2013
3702,6211,REGULAR AIR,4/26/2013
3703,7363,REGULAR AIR,5/3/2013
3704,8133,REGULAR AIR,5/10/2013
3705,8416,REGULAR AIR,5/17/2013
3706,8802,REGULAR AIR,5/24/2013
3707,9637,REGULAR AIR,5/31/2013
3708,9671,REGULAR AIR,6/7/2013
3709,9957,DELIVERY TRUCK,6/14/2013
3710,10567,DELIVERY TRUCK,6/21/2013
3711,12613,EXPRESS AIR,6/28/2013
3712,12711,REGULAR AIR,7/5/2013
3713,13543,DELIVERY TRUCK,7/12/2013
3714,17924,REGULAR AIR,7/19/2013
3715,18374,REGULAR AIR,7/26/2013
3716,21638,REGULAR AIR,11/2/2012
3717,22407,REGULAR AIR,11/9/2012
3718,25314,REGULAR AIR,11/16/2012
3719,25574,DELIVERY TRUCK,11/23/2012
3720,26310,REGULAR AIR,11/30/2012
3721,27616,REGULAR AIR,12/7/2012
3722,29539,REGULAR AIR,12/14/2012
3723,31106,REGULAR AIR,12/21/2012
3724,31140,EXPRESS AIR,12/28/2012
3725,31170,REGULAR AIR,1/4/2013
3726,31520,REGULAR AIR,1/11/2013
3727,34663,DELIVERY TRUCK,1/18/2013
3728,35842,REGULAR AIR,1/25/2013
3729,36131,REGULAR AIR,2/1/2013
3730,36992,EXPRESS AIR,2/8/2013
3731,38596,REGULAR AIR,2/15/2013
3732,39143,DELIVERY TRUCK,2/22/2013
3733,41186,REGULAR AIR,3/1/2013
3734,43493,EXPRESS AIR,3/8/2013
3735,43555,REGULAR AIR,3/15/2013
3736,44452,REGULAR AIR,3/22/2013
3737,45506,REGULAR AIR,3/29/2013
3738,45767,REGULAR AIR,4/5/2013
3739,45986,REGULAR AIR,4/12/2013
3740,46881,EXPRESS AIR,4/19/2013
3741,46979,REGULAR AIR,4/26/2013
3742,47040,REGULAR AIR,5/3/2013
3743,48391,REGULAR AIR,5/10/2013
3744,53350,REGULAR AIR,5/17/2013
3745,55648,REGULAR AIR,5/24/2013
3746,55686,REGULAR AIR,5/31/2013
3747,55847,REGULAR AIR,6/7/2013
3748,56197,EXPRESS AIR,6/14/2013
3749,56548,REGULAR AIR,6/21/2013
3750,59232,REGULAR AIR,6/28/2013
3751,59939,REGULAR AIR,7/5/2013
3752,59973,REGULAR AIR,7/12/2013
3753,2563,REGULAR AIR,7/19/2013
3754,2759,REGULAR AIR,7/26/2013
3755,5350,REGULAR AIR,11/2/2012
3756,11777,REGULAR AIR,11/9/2012
3757,12420,REGULAR AIR,11/16/2012
3758,12611,REGULAR AIR,11/23/2012
3759,12676,REGULAR AIR,11/30/2012
3760,12871,REGULAR AIR,12/7/2012
3761,15040,EXPRESS AIR,12/14/2012
3762,15491,EXPRESS AIR,12/21/2012
3763,17028,DELIVERY TRUCK,12/28/2012
3764,17859,DELIVERY TRUCK,1/4/2013
3765,18340,EXPRESS AIR,1/11/2013
3766,20704,REGULAR AIR,1/18/2013
3767,21477,REGULAR AIR,1/25/2013
3768,21602,DELIVERY TRUCK,2/1/2013
3769,26758,REGULAR AIR,2/8/2013
3770,28291,REGULAR AIR,2/15/2013
3771,28455,DELIVERY TRUCK,2/22/2013
3772,28963,REGULAR AIR,3/1/2013
3773,29216,DELIVERY TRUCK,3/8/2013
3774,30405,REGULAR AIR,3/15/2013
3775,30976,DELIVERY TRUCK,3/22/2013
3776,33220,REGULAR AIR,3/29/2013
3777,33701,REGULAR AIR,4/5/2013
3778,33793,REGULAR AIR,4/12/2013
3779,34499,DELIVERY TRUCK,4/19/2013
3780,35040,DELIVERY TRUCK,4/26/2013
3781,35238,REGULAR AIR,5/3/2013
3782,35399,EXPRESS AIR,5/10/2013
3783,35910,REGULAR AIR,5/17/2013
3784,38118,EXPRESS AIR,5/24/2013
3785,42886,EXPRESS AIR,5/31/2013
3786,43620,EXPRESS AIR,6/7/2013
3787,43936,EXPRESS AIR,6/14/2013
3788,46018,REGULAR AIR,6/21/2013
3789,48327,REGULAR AIR,6/28/2013
3790,48448,EXPRESS AIR,7/5/2013
3791,48544,DELIVERY TRUCK,7/12/2013
3792,48900,REGULAR AIR,7/19/2013
3793,49319,REGULAR AIR,7/26/2013
3794,49638,REGULAR AIR,11/2/2012
3795,50055,REGULAR AIR,11/9/2012
3796,51360,EXPRESS AIR,11/16/2012
3797,52672,DELIVERY TRUCK,11/23/2012
3798,52867,REGULAR AIR,11/30/2012
3799,54176,REGULAR AIR,12/7/2012
3800,55171,EXPRESS AIR,12/14/2012
3801,55683,REGULAR AIR,12/21/2012
3802,58147,REGULAR AIR,12/28/2012
3803,59456,EXPRESS AIR,1/4/2013
3804,59591,REGULAR AIR,1/11/2013
3805,59879,REGULAR AIR,1/18/2013
3806,32,REGULAR AIR,1/25/2013
3807,69,EXPRESS AIR,2/1/2013
3808,324,REGULAR AIR,2/8/2013
3809,1317,REGULAR AIR,2/15/2013
3810,1604,EXPRESS AIR,2/22/2013
3811,2144,REGULAR AIR,3/1/2013
3812,2757,EXPRESS AIR,3/8/2013
3813,3012,REGULAR AIR,3/15/2013
3814,3169,REGULAR AIR,3/22/2013
3815,3331,EXPRESS AIR,3/29/2013
3816,3650,REGULAR AIR,4/5/2013
3817,3783,EXPRESS AIR,4/12/2013
3818,4583,REGULAR AIR,4/19/2013
3819,4675,REGULAR AIR,4/26/2013
3820,4772,EXPRESS AIR,5/3/2013
3821,5217,DELIVERY TRUCK,5/10/2013
3822,5765,REGULAR AIR,5/17/2013
3823,6339,EXPRESS AIR,5/24/2013
3824,6848,EXPRESS AIR,5/31/2013
3825,7782,REGULAR AIR,6/7/2013
3826,7941,REGULAR AIR,6/14/2013
3827,8034,REGULAR AIR,6/21/2013
3828,8135,REGULAR AIR,6/28/2013
3829,9473,REGULAR AIR,7/5/2013
3830,10210,EXPRESS AIR,7/12/2013
3831,10308,REGULAR AIR,7/19/2013
3832,10951,REGULAR AIR,7/26/2013
3833,12194,REGULAR AIR,11/2/2012
3834,12642,REGULAR AIR,11/9/2012
3835,13542,DELIVERY TRUCK,11/16/2012
3836,13988,REGULAR AIR,11/23/2012
3837,14241,REGULAR AIR,11/30/2012
3838,14242,DELIVERY TRUCK,12/7/2012
3839,14913,REGULAR AIR,12/14/2012
3840,14951,REGULAR AIR,12/21/2012
3841,14983,EXPRESS AIR,12/28/2012
3842,15524,REGULAR AIR,1/4/2013
3843,15714,EXPRESS AIR,1/11/2013
3844,17282,REGULAR AIR,1/18/2013
3845,17381,REGULAR AIR,1/25/2013
3846,17862,REGULAR AIR,2/1/2013
3847,17927,REGULAR AIR,2/8/2013
3848,17988,REGULAR AIR,2/15/2013
3849,18049,REGULAR AIR,2/22/2013
3850,18307,DELIVERY TRUCK,3/1/2013
3851,18370,REGULAR AIR,3/8/2013
3852,18371,REGULAR AIR,3/15/2013
3853,19649,REGULAR AIR,3/22/2013
3854,19748,EXPRESS AIR,3/29/2013
3855,19974,REGULAR AIR,4/5/2013
3856,20032,DELIVERY TRUCK,4/12/2013
3857,22727,EXPRESS AIR,4/19/2013
3858,22978,REGULAR AIR,4/26/2013
3859,23140,REGULAR AIR,5/3/2013
3860,23586,EXPRESS AIR,5/10/2013
3861,23648,REGULAR AIR,5/17/2013
3862,24931,REGULAR AIR,5/24/2013
3863,25443,REGULAR AIR,5/31/2013
3864,25953,DELIVERY TRUCK,6/7/2013
3865,26144,REGULAR AIR,6/14/2013
3866,26439,REGULAR AIR,6/21/2013
3867,26466,REGULAR AIR,6/28/2013
3868,28037,REGULAR AIR,7/5/2013
3869,28294,REGULAR AIR,7/12/2013
3870,28453,REGULAR AIR,7/19/2013
3871,28512,DELIVERY TRUCK,7/26/2013
3872,28641,DELIVERY TRUCK,11/2/2012
3873,28867,DELIVERY TRUCK,11/9/2012
3874,28899,REGULAR AIR,11/16/2012
3875,30343,REGULAR AIR,11/23/2012
3876,30657,DELIVERY TRUCK,11/30/2012
3877,31330,REGULAR AIR,12/7/2012
3878,31556,DELIVERY TRUCK,12/14/2012
3879,31648,EXPRESS AIR,12/21/2012
3880,32100,EXPRESS AIR,12/28/2012
3881,32675,REGULAR AIR,1/4/2013
3882,32804,EXPRESS AIR,1/11/2013
3883,32806,REGULAR AIR,1/18/2013
3884,32996,REGULAR AIR,1/25/2013
3885,33184,REGULAR AIR,2/1/2013
3886,33731,REGULAR AIR,2/8/2013
3887,34112,REGULAR AIR,2/15/2013
3888,34849,REGULAR AIR,2/22/2013
3889,37923,EXPRESS AIR,3/1/2013
3890,38215,REGULAR AIR,3/8/2013
3891,38659,REGULAR AIR,3/15/2013
3892,38982,EXPRESS AIR,3/22/2013
3893,39908,REGULAR AIR,3/29/2013
3894,40225,REGULAR AIR,4/5/2013
3895,40512,REGULAR AIR,4/12/2013
3896,41636,REGULAR AIR,4/19/2013
3897,41799,EXPRESS AIR,4/26/2013
3898,41857,REGULAR AIR,5/3/2013
3899,42374,REGULAR AIR,5/10/2013
3900,42631,REGULAR AIR,5/17/2013
3901,42979,DELIVERY TRUCK,5/24/2013
3902,43045,REGULAR AIR,5/31/2013
3903,43110,REGULAR AIR,6/7/2013
3904,43239,REGULAR AIR,6/14/2013
3905,44678,DELIVERY TRUCK,6/21/2013
3906,44805,REGULAR AIR,6/28/2013
3907,44897,REGULAR AIR,7/5/2013
3908,47015,REGULAR AIR,7/12/2013
3909,47175,REGULAR AIR,7/19/2013
3910,47203,DELIVERY TRUCK,7/26/2013
3911,47270,REGULAR AIR,11/2/2012
3912,47524,REGULAR AIR,11/9/2012
3913,48035,REGULAR AIR,11/16/2012
3914,48096,EXPRESS AIR,11/23/2012
3915,48868,REGULAR AIR,11/30/2012
3916,49760,REGULAR AIR,12/7/2012
3917,50147,REGULAR AIR,12/14/2012
3918,50304,REGULAR AIR,12/21/2012
3919,50756,REGULAR AIR,12/28/2012
3920,51201,EXPRESS AIR,1/4/2013
3921,51554,REGULAR AIR,1/11/2013
3922,52197,REGULAR AIR,1/18/2013
3923,52615,REGULAR AIR,1/25/2013
3924,52678,REGULAR AIR,2/1/2013
3925,55621,REGULAR AIR,2/8/2013
3926,56423,EXPRESS AIR,2/15/2013
3927,56644,REGULAR AIR,2/22/2013
3928,57280,REGULAR AIR,3/1/2013
3929,57478,EXPRESS AIR,3/8/2013
3930,57510,REGULAR AIR,3/15/2013
3931,57767,REGULAR AIR,3/22/2013
3932,57799,REGULAR AIR,3/29/2013
3933,58595,REGULAR AIR,4/5/2013
3934,58755,REGULAR AIR,4/12/2013
3935,59008,EXPRESS AIR,4/19/2013
3936,59205,REGULAR AIR,4/26/2013
3937,59776,REGULAR AIR,5/3/2013
3938,59809,REGULAR AIR,5/10/2013
3939,59943,REGULAR AIR,5/17/2013
3940,292,REGULAR AIR,5/24/2013
3941,2817,DELIVERY TRUCK,5/31/2013
3942,2852,REGULAR AIR,6/7/2013
3943,4359,REGULAR AIR,6/14/2013
3944,9095,REGULAR AIR,6/21/2013
3945,9254,REGULAR AIR,6/28/2013
3946,9829,EXPRESS AIR,7/5/2013
3947,10528,EXPRESS AIR,7/12/2013
3948,10754,REGULAR AIR,7/19/2013
3949,11109,REGULAR AIR,7/26/2013
3950,11426,DELIVERY TRUCK,11/2/2012
3951,12869,REGULAR AIR,11/9/2012
3952,13094,REGULAR AIR,11/16/2012
3953,14274,REGULAR AIR,11/23/2012
3954,14530,DELIVERY TRUCK,11/30/2012
3955,15462,REGULAR AIR,12/7/2012
3956,15715,REGULAR AIR,12/14/2012
3957,16128,REGULAR AIR,12/21/2012
3958,16579,REGULAR AIR,12/28/2012
3959,16935,REGULAR AIR,1/4/2013
3960,18946,REGULAR AIR,1/11/2013
3961,20292,REGULAR AIR,1/18/2013
3962,21635,REGULAR AIR,1/25/2013
3963,21860,DELIVERY TRUCK,2/1/2013
3964,22882,REGULAR AIR,2/8/2013
3965,24775,EXPRESS AIR,2/15/2013
3966,25120,EXPRESS AIR,2/22/2013
3967,25440,REGULAR AIR,3/1/2013
3968,25799,REGULAR AIR,3/8/2013
3969,25831,DELIVERY TRUCK,3/15/2013
3970,28545,EXPRESS AIR,3/22/2013
3971,28929,REGULAR AIR,3/29/2013
3972,30083,EXPRESS AIR,4/5/2013
3973,30944,REGULAR AIR,4/12/2013
3974,33350,REGULAR AIR,4/19/2013
3975,34660,REGULAR AIR,4/26/2013
3976,35425,REGULAR AIR,5/3/2013
3977,37350,REGULAR AIR,5/10/2013
3978,37765,REGULAR AIR,5/17/2013
3979,38050,REGULAR AIR,5/24/2013
3980,39043,REGULAR AIR,5/31/2013
3981,40388,EXPRESS AIR,6/7/2013
3982,42309,EXPRESS AIR,6/14/2013
3983,42727,DELIVERY TRUCK,6/21/2013
3984,43363,REGULAR AIR,6/28/2013
3985,43556,REGULAR AIR,7/5/2013
3986,45156,REGULAR AIR,7/12/2013
3987,45410,REGULAR AIR,7/19/2013
3988,47014,REGULAR AIR,7/26/2013
3989,47942,REGULAR AIR,11/2/2012
3990,48128,DELIVERY TRUCK,11/9/2012
3991,48704,EXPRESS AIR,11/16/2012
3992,49155,REGULAR AIR,11/23/2012
3993,49504,REGULAR AIR,11/30/2012
3994,50016,DELIVERY TRUCK,12/7/2012
3995,50145,REGULAR AIR,12/14/2012
3996,50532,REGULAR AIR,12/21/2012
3997,51266,REGULAR AIR,12/28/2012
3998,51426,REGULAR AIR,1/4/2013
3999,55045,REGULAR AIR,1/11/2013
4000,55234,REGULAR AIR,1/18/2013
4001,55906,DELIVERY TRUCK,1/25/2013
4002,56032,DELIVERY TRUCK,2/1/2013
4003,56103,DELIVERY TRUCK,2/8/2013
4004,130,REGULAR AIR,2/15/2013
4005,805,REGULAR AIR,2/22/2013
4006,2240,DELIVERY TRUCK,3/1/2013
4007,2241,DELIVERY TRUCK,3/8/2013
4008,4674,DELIVERY TRUCK,3/15/2013
4009,4737,REGULAR AIR,3/22/2013
4010,5221,REGULAR AIR,3/29/2013
4011,5568,REGULAR AIR,4/5/2013
4012,6020,REGULAR AIR,4/12/2013
4013,6112,DELIVERY TRUCK,4/19/2013
4014,6272,EXPRESS AIR,4/26/2013
4015,6501,DELIVERY TRUCK,5/3/2013
4016,6529,REGULAR AIR,5/10/2013
4017,7171,REGULAR AIR,5/17/2013
4018,7815,DELIVERY TRUCK,5/24/2013
4019,9921,REGULAR AIR,5/31/2013
4020,10053,REGULAR AIR,6/7/2013
4021,10309,EXPRESS AIR,6/14/2013
4022,10978,DELIVERY TRUCK,6/21/2013
4023,10979,DELIVERY TRUCK,6/28/2013
4024,11108,REGULAR AIR,7/5/2013
4025,12067,REGULAR AIR,7/12/2013
4026,12804,REGULAR AIR,7/19/2013
4027,13575,DELIVERY TRUCK,7/26/2013
4028,13635,EXPRESS AIR,11/2/2012
4029,14245,EXPRESS AIR,11/9/2012
4030,15904,REGULAR AIR,11/16/2012
4031,16422,EXPRESS AIR,11/23/2012
4032,17345,DELIVERY TRUCK,11/30/2012
4033,18208,REGULAR AIR,12/7/2012
4034,18500,REGULAR AIR,12/14/2012
4035,18597,REGULAR AIR,12/21/2012
4036,18822,DELIVERY TRUCK,12/28/2012
4037,19232,REGULAR AIR,1/4/2013
4038,19363,REGULAR AIR,1/11/2013
4039,19367,REGULAR AIR,1/18/2013
4040,19911,REGULAR AIR,1/25/2013
4041,20517,REGULAR AIR,2/1/2013
4042,21605,REGULAR AIR,2/8/2013
4043,21830,EXPRESS AIR,2/15/2013
4044,22147,EXPRESS AIR,2/22/2013
4045,22182,REGULAR AIR,3/1/2013
4046,22243,REGULAR AIR,3/8/2013
4047,23104,REGULAR AIR,3/15/2013
4048,23363,REGULAR AIR,3/22/2013
4049,23559,REGULAR AIR,3/29/2013
4050,24160,REGULAR AIR,4/5/2013
4051,24193,REGULAR AIR,4/12/2013
4052,24352,DELIVERY TRUCK,4/19/2013
4053,24646,DELIVERY TRUCK,4/26/2013
4054,24993,DELIVERY TRUCK,5/3/2013
4055,25060,DELIVERY TRUCK,5/10/2013
4056,25447,REGULAR AIR,5/17/2013
4057,26214,REGULAR AIR,5/24/2013
4058,26913,REGULAR AIR,5/31/2013
4059,27265,EXPRESS AIR,6/7/2013
4060,27491,REGULAR AIR,6/14/2013
4061,27845,REGULAR AIR,6/21/2013
4062,30176,REGULAR AIR,6/28/2013
4063,30375,REGULAR AIR,7/5/2013
4064,30565,DELIVERY TRUCK,7/12/2013
4065,30567,REGULAR AIR,7/19/2013
4066,31586,REGULAR AIR,7/26/2013
4067,31687,REGULAR AIR,11/2/2012
4068,31847,DELIVERY TRUCK,11/9/2012
4069,32868,REGULAR AIR,11/16/2012
4070,36224,EXPRESS AIR,11/23/2012
4071,36709,DELIVERY TRUCK,11/30/2012
4072,37826,DELIVERY TRUCK,12/7/2012
4073,38182,REGULAR AIR,12/14/2012
4074,39717,DELIVERY TRUCK,12/21/2012
4075,40257,REGULAR AIR,12/28/2012
4076,40321,REGULAR AIR,1/4/2013
4077,42214,DELIVERY TRUCK,1/11/2013
4078,42788,REGULAR AIR,1/18/2013
4079,42912,DELIVERY TRUCK,1/25/2013
4080,43653,EXPRESS AIR,2/1/2013
4081,44962,REGULAR AIR,2/8/2013
4082,45412,DELIVERY TRUCK,2/15/2013
4083,45734,DELIVERY TRUCK,2/22/2013
4084,45959,REGULAR AIR,3/1/2013
4085,46981,DELIVERY TRUCK,3/8/2013
4086,47010,REGULAR AIR,3/15/2013
4087,47717,DELIVERY TRUCK,3/22/2013
4088,48257,REGULAR AIR,3/29/2013
4089,48577,EXPRESS AIR,4/5/2013
4090,49953,REGULAR AIR,4/12/2013
