Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_Date,Market_id
5008,5008,5008,5008,2440.26,0,50,917.28,1.99,0.55,12/7/2012,5008
5009,5009,5009,5009,272.63,0.04,43,64.45,5.14,0.37,12/14/2012,5009
5010,5010,5010,5010,226.68,0.04,41,159.35,7.28,0.38,12/21/2012,5010
5011,5011,5011,5011,71.12,0.1,38,21.89,0.7,0.83,12/28/2012,5011
5012,5012,5012,5012,113.5,0.05,15,46.35,6.28,0.4,1/4/2013,5012
5013,5013,5013,5013,51.75,0.05,9,4.16,0.7,0.6,1/11/2013,5013
5014,5014,5014,5014,270.43,0.07,37,83.16,6.16,0.35,1/18/2013,5014
5015,5015,5015,5015,154.35,0,21,91.14,8.74,0.36,1/25/2013,5015
5016,5016,5016,5016,311.38,0.06,26,34.12,5.72,0.35,2/1/2013,5016
5017,5017,5017,5017,201.36,0,7,284.4,53.03,0.78,2/8/2013,5017
5018,5018,5018,5018,802.16,0.1,41,293.45,14.87,0.57,2/15/2013,5018
5019,5019,5019,5019,1655.3665,0.08,31,173.93,8.99,0.56,2/22/2013,5019
5020,5020,5020,5020,18561.31,0.05,39,4822.42,26,0.6,3/1/2013,5020
5021,5021,5021,5021,6746.312,0.07,48,433.29,29.21,0.76,3/8/2013,5021
5022,5022,5022,5022,1835.84,0.05,16,608.74,13.99,0.69,3/15/2013,5022
5023,5023,5023,5023,133.43,0.1,48,9.5,0.93,0.54,3/22/2013,5023
5024,5024,5024,5024,405.3395,0.01,7,147.88,3.9,0.55,3/29/2013,5024
5025,5025,5025,5025,28.34,0.09,19,1.68,0.7,0.37,4/5/2013,5025
5026,5026,5026,5026,61.45,0.06,34,0.62,0.7,0.56,4/12/2013,5026
5027,5027,5027,5027,28.34,0.01,4,18.55,7.44,0.36,4/19/2013,5027
5028,5028,5028,5028,2002.4,0,19,151.09,26.22,0.6,4/26/2013,5028
5029,5029,5029,5029,86.48,0.1,19,33.58,0.5,0.36,5/3/2013,5029
5030,5030,5030,5030,216.77,0.02,33,55.11,5.27,0.36,5/10/2013,5030
5031,5031,5031,5031,137.77,0.01,10,1.85,6.47,0.38,5/17/2013,5031
5032,5032,5032,5032,1378.72,0.07,11,640.6,70.2,0.74,5/24/2013,5032
5033,5033,5033,5033,520.49,0,9,51.01,18.45,0.65,5/31/2013,5033
5034,5034,5034,5034,6483.42,0.07,32,1590.95,23.76,0.58,6/7/2013,5034
5035,5035,5035,5035,653.871,0.09,15,311.05,5,0.83,6/14/2013,5035
5036,5036,5036,5036,3512.9,0.08,37,2093.7,8.99,0.35,6/21/2013,5036
5037,5037,5037,5037,281.5455,0.1,4,434.56,0.99,0.85,6/28/2013,5037
5038,5038,5038,5038,155.45,0.03,10,19.68,8.4,0.39,7/5/2013,5038
5039,5039,5039,5039,410.43,0.1,46,54.58,5.76,0.39,7/12/2013,5039
5040,5040,5040,5040,648.26,0.07,46,30.48,7.27,0.38,7/19/2013,5040
5041,5041,5041,5041,12690.33,0.08,36,5045.3,19.99,0.4,7/26/2013,5041
5042,5042,5042,5042,112.59,0.09,35,126.7,5,0.56,11/2/2012,5042
5043,5043,5043,5043,27820.34,0.08,48,11630.15,24.49,0.37,11/9/2012,5043
5044,5044,5044,5044,468.95,0.02,38,2.38,7.19,0.4,11/16/2012,5044
5045,5045,5045,5045,1091.47,0.04,11,160.48,39.61,0.67,11/23/2012,5045
5046,5046,5046,5046,45.18,0.1,11,10.77,2.97,0.35,11/30/2012,5046
5047,5047,5047,5047,959.089,0.06,17,124.99,2.5,0.55,12/7/2012,5047
5048,5048,5048,5048,136.67,0.07,34,117.92,5.44,0.36,12/14/2012,5048
5049,5049,5049,5049,113.25,0.03,16,43.43,6.65,0.36,12/21/2012,5049
5050,5050,5050,5050,1420.89,0.06,37,389.67,4.5,0.56,12/28/2012,5050
5051,5051,5051,5051,76.06,0.02,24,30.03,0.49,0.37,1/4/2013,5051
5052,5052,5052,5052,65.67,0.02,9,35.2,7.37,0.37,1/11/2013,5052
5053,5053,5053,5053,688.02,0.06,30,154.99,7.58,0.51,1/18/2013,5053
5054,5054,5054,5054,898.9,0.03,27,325.88,1.99,0.42,1/25/2013,5054
5055,5055,5055,5055,43.56,0.01,4,21.21,4.93,0.57,2/1/2013,5055
5056,5056,5056,5056,1520.26,0.04,37,640.84,2.99,0.36,2/8/2013,5056
5057,5057,5057,5057,43.29,0.07,7,39.12,7.57,0.36,2/15/2013,5057
5058,5058,5058,5058,772.67,0,36,286.87,2.99,0.37,2/22/2013,5058
5059,5059,5059,5059,17248.09,0.08,44,2048.63,42.52,0.71,3/1/2013,5059
5060,5060,5060,5060,227.66,0.04,21,100.16,6.5,0.64,3/8/2013,5060
5061,5061,5061,5061,43.49,0.06,5,21.44,1.99,0.52,3/15/2013,5061
5062,5062,5062,5062,2854.76,0.06,27,61.13,8.64,0.78,3/22/2013,5062
5063,5063,5063,5063,84.33,0.04,39,64.29,2.56,0.55,3/29/2013,5063
5064,5064,5064,5064,50.8,0.09,14,16.79,0.5,0.38,4/5/2013,5064
5065,5065,5065,5065,663.24,0.01,30,76.33,6.32,0.58,4/12/2013,5065
5066,5066,5066,5066,324.28,0.07,23,20.43,3.5,0.58,4/19/2013,5066
5067,5067,5067,5067,174.3,0.08,14,75.58,0.5,0.38,4/26/2013,5067
5068,5068,5068,5068,3931.318,0.06,42,1025.45,4.23,0.56,5/3/2013,5068
5069,5069,5069,5069,238.08,0.07,35,31.65,2.99,0.35,5/10/2013,5069
5070,5070,5070,5070,187.18,0.09,31,28.91,1.67,0.51,5/17/2013,5070
5071,5071,5071,5071,750.89,0.07,37,1176.28,35,0.84,5/24/2013,5071
5072,5072,5072,5072,862.64,0.08,20,320.81,2.99,0.39,5/31/2013,5072
5073,5073,5073,5073,1331.224,0.04,14,401.42,69,0.63,6/7/2013,5073
5074,5074,5074,5074,12908.4,0.03,35,4084.86,59,0.55,6/14/2013,5074
5075,5075,5075,5075,67.73,0.1,17,2.44,0.94,0.56,6/21/2013,5075
5076,5076,5076,5076,71.24,0.03,10,2.78,3.1,0.36,6/28/2013,5076
5077,5077,5077,5077,104.21,0.04,36,15.19,0.7,0.56,7/5/2013,5077
5078,5078,5078,5078,1559.86,0.06,40,672.37,3.04,0.53,7/12/2013,5078
5079,5079,5079,5079,632.05,0.09,20,626.61,35,0.81,7/19/2013,5079
5080,5080,5080,5080,3830.14,0.1,14,202.25,7.18,0.48,7/26/2013,5080
5081,5081,5081,5081,74.87,0.02,10,43.97,8.19,0.37,11/2/2012,5081
5082,5082,5082,5082,531.063,0.03,29,24.56,4.81,0.58,11/9/2012,5082
5083,5083,5083,5083,104.82,0.02,23,6.84,2.5,0.39,11/16/2012,5083
5084,5084,5084,5084,152.84,0.05,10,38.02,7.4,0.48,11/23/2012,5084
5085,5085,5085,5085,44.1,0.04,16,6.22,1.3,0.59,11/30/2012,5085
5086,5086,5086,5086,4726.595,0.05,31,1176.48,4.99,0.59,12/7/2012,5086
5087,5087,5087,5087,1610.42,0,49,813.35,3.92,0.44,12/14/2012,5087
5088,5088,5088,5088,170.81,0.1,43,133.68,5.17,0.4,12/21/2012,5088
5089,5089,5089,5089,2475.08,0,17,958.8,24.49,0.59,12/28/2012,5089
5090,5090,5090,5090,154.45,0.09,14,2.31,3.37,0.57,1/4/2013,5090
5091,5091,5091,5091,3780.16,0.1,46,1265.82,14,0.36,1/11/2013,5091
5092,5092,5092,5092,1784.048,0.05,31,394.45,3.99,0.59,1/18/2013,5092
5093,5093,5093,5093,17884.53,0.04,45,2357.86,42.52,0.71,1/25/2013,5093
5094,5094,5094,5094,74.02,0.07,11,28.45,5.74,0.37,2/1/2013,5094
5095,5095,5095,5095,128.86,0,21,24.53,1.2,0.55,2/8/2013,5095
5096,5096,5096,5096,12571.63,0.09,45,5455.96,13.99,0.39,2/15/2013,5096
5097,5097,5097,5097,5236.14,0.05,13,567.59,12.06,0.56,2/22/2013,5097
5098,5098,5098,5098,363.16,0.08,26,3.92,7.27,0.38,3/1/2013,5098
5099,5099,5099,5099,2222.61,0.02,3,196.08,24.49,0.41,3/8/2013,5099
5100,5100,5100,5100,89.51,0.02,20,61.99,5.26,0.38,3/15/2013,5100
5101,5101,5101,5101,174.81,0.07,49,74.82,0.5,0.37,3/22/2013,5101
5102,5102,5102,5102,296.82,0.07,45,120.37,6.65,0.36,3/29/2013,5102
5103,5103,5103,5103,569.32,0.05,42,84.38,3.14,0.6,4/5/2013,5103
5104,5104,5104,5104,3451.85,0.05,39,1264.75,14,0.36,4/12/2013,5104
5105,5105,5105,5105,339.35,0.03,8,27.88,5.33,0.57,4/19/2013,5105
5106,5106,5106,5106,221.23,0.02,33,45.29,5.2,0.37,4/26/2013,5106
5107,5107,5107,5107,270.25,0.02,14,100.9,1.49,0.35,5/3/2013,5107
5108,5108,5108,5108,11.76,0.1,3,2.83,0.5,0.39,5/10/2013,5108
5109,5109,5109,5109,461.05,0.04,45,38.39,6.22,0.55,5/17/2013,5109
5110,5110,5110,5110,175.99,0.1,48,77.3,0.5,0.38,5/24/2013,5110
5111,5111,5111,5111,1192.93,0.07,3,434.81,19.99,0.58,5/31/2013,5111
5112,5112,5112,5112,560.03,0.04,26,139.87,13.99,0.52,6/7/2013,5112
5113,5113,5113,5113,100.13,0.08,22,19.77,1.52,0.36,6/14/2013,5113
5114,5114,5114,5114,33.67,0.09,11,4.08,0.99,0.37,6/21/2013,5114
5115,5115,5115,5115,6.13,0.08,2,2.83,0.49,0.38,6/28/2013,5115
5116,5116,5116,5116,115.99,0.05,42,53.35,2.4,0.58,7/5/2013,5116
5117,5117,5117,5117,48.57,0.04,16,4.21,0.7,0.58,7/12/2013,5117
5118,5118,5118,5118,144.03,0.02,23,37.04,5.2,0.36,7/19/2013,5118
5119,5119,5119,5119,2951.7,0.02,30,1111.45,74.35,0.57,7/26/2013,5119
5120,5120,5120,5120,271.11,0.08,41,64.79,1.5,0.48,11/2/2012,5120
5121,5121,5121,5121,947.66,0.08,45,2175.09,53.03,0.78,11/9/2012,5121
5122,5122,5122,5122,255.83,0.07,1,132.74,28.16,0.59,11/16/2012,5122
5123,5123,5123,5123,630.38,0.02,40,186.77,13.32,0.43,11/23/2012,5123
5124,5124,5124,5124,1575.14,0,37,160.68,7.12,0.67,11/30/2012,5124
5125,5125,5125,5125,742.84,0.01,9,320.7,59.81,0.6,12/7/2012,5125
5126,5126,5126,5126,825.96,0.01,8,276.95,58.2,0.58,12/14/2012,5126
5127,5127,5127,5127,2478.88,0.02,6,593.59,19.99,0.38,12/21/2012,5127
5128,5128,5128,5128,1610.26,0.06,25,122.42,6.88,0.73,12/28/2012,5128
5129,5129,5129,5129,14521.39,0.03,44,5034.15,24.49,0.55,1/4/2013,5129
5130,5130,5130,5130,66.41,0.04,36,0.37,0.79,0.5,1/11/2013,5130
5131,5131,5131,5131,450.39,0.07,23,152.79,6.15,0.44,1/18/2013,5131
5132,5132,5132,5132,3925.9715,0.06,39,671.95,8.8,0.59,1/25/2013,5132
5133,5133,5133,5133,187.78,0.08,16,21.82,5.99,0.36,2/1/2013,5133
5134,5134,5134,5134,2070.68,0.03,14,281.67,4,0.79,2/8/2013,5134
5135,5135,5135,5135,764.13,0.09,15,276.98,4.86,0.36,2/15/2013,5135
5136,5136,5136,5136,1193.1195,0.08,17,137.59,0.99,0.55,2/22/2013,5136
5137,5137,5137,5137,1291.2,0.04,25,5.6,6.5,0.73,3/1/2013,5137
5138,5138,5138,5138,278.27,0.02,14,51.91,12.79,0.39,3/8/2013,5138
5139,5139,5139,5139,52.59,0.03,9,28.14,6.07,0.36,3/15/2013,5139
5140,5140,5140,5140,1967.83,0.04,42,659.6,1.99,0.55,3/22/2013,5140
5141,5141,5141,5141,3279.01,0.06,41,349.22,33.6,0.37,3/29/2013,5141
5142,5142,5142,5142,17131.36,0.08,43,4722.77,14.7,0.59,4/5/2013,5142
5143,5143,5143,5143,32.76,0.06,3,11.29,0.5,0.39,4/12/2013,5143
5144,5144,5144,5144,86.79,0.06,11,45.6,2.83,0.77,4/19/2013,5144
5145,5145,5145,5145,67.03,0.04,20,30.4,1.92,0.84,4/26/2013,5145
5146,5146,5146,5146,140.82,0.08,15,43.26,6.5,0.59,5/3/2013,5146
5147,5147,5147,5147,6181.48,0.03,47,194.83,51.94,0.63,5/10/2013,5147
5148,5148,5148,5148,753.8,0.06,8,32.3,13.99,0.38,5/17/2013,5148
5149,5149,5149,5149,27,0.02,2,4.9,8.09,0.36,5/24/2013,5149
5150,5150,5150,5150,1337.81,0.02,22,407.12,10.29,0.39,5/31/2013,5150
5151,5151,5151,5151,122.05,0,25,67.6,5.41,0.35,6/7/2013,5151
5152,5152,5152,5152,1386.6,0.09,5,556.18,57,0.78,6/14/2013,5152
5153,5153,5153,5153,162.25,0.03,21,42.72,6.05,0.39,6/21/2013,5153
5154,5154,5154,5154,130.16,0.1,23,49.53,5.14,0.36,6/28/2013,5154
5155,5155,5155,5155,79.37,0.07,25,6.14,1.35,0.4,7/5/2013,5155
5156,5156,5156,5156,3419.1505,0,34,858.58,5.92,0.58,7/12/2013,5156
5157,5157,5157,5157,7190.06,0.08,15,1908.45,28.14,0.38,7/19/2013,5157
5158,5158,5158,5158,9843.11,0.07,35,384.6,57,0.78,7/26/2013,5158
5159,5159,5159,5159,252.99,0.08,37,28.76,2.35,0.47,11/2/2012,5159
5160,5160,5160,5160,321.71,0.1,6,2.73,16.11,0.39,11/9/2012,5160
5161,5161,5161,5161,690.88,0.08,32,119.25,7.58,0.51,11/16/2012,5161
5162,5162,5162,5162,88.7,0.06,33,89.13,4.28,0.44,11/23/2012,5162
5163,5163,5163,5163,230.72,0.08,11,68.76,5.99,0.65,11/30/2012,5163
5164,5164,5164,5164,142.15,0.09,10,58.18,9.37,0.56,12/7/2012,5164
5165,5165,5165,5165,262.78,0.04,23,19.36,3.37,0.57,12/14/2012,5165
5166,5166,5166,5166,293.47,0.06,45,205.38,8.4,0.37,12/21/2012,5166
5167,5167,5167,5167,3.63,0.03,1,1.56,0.7,0.56,12/28/2012,5167
5168,5168,5168,5168,614.35,0.02,31,78.89,9.03,0.37,1/4/2013,5168
5169,5169,5169,5169,172.99,0.05,31,61.51,1,0.38,1/11/2013,5169
5170,5170,5170,5170,642.1,0,42,41.56,7.51,0.39,1/18/2013,5170
5171,5171,5171,5171,350.42,0.03,28,37.3,5.81,0.6,1/25/2013,5171
5172,5172,5172,5172,523.58,0.01,3,179.36,19.99,0.66,2/1/2013,5172
5173,5173,5173,5173,1307.35,0.05,43,154.24,8.65,0.74,2/8/2013,5173
5174,5174,5174,5174,1168.28,0.02,22,126.07,14.19,0.56,2/15/2013,5174
5175,5175,5175,5175,480.73,0.1,12,148.2,2.99,0.36,2/22/2013,5175
5176,5176,5176,5176,1209.37,0.09,8,407.85,66.27,0.65,3/1/2013,5176
5177,5177,5177,5177,772.56,0.04,34,143.87,4.5,0.55,3/8/2013,5177
5178,5178,5178,5178,159,0.1,25,98.15,7.37,0.37,3/15/2013,5178
5179,5179,5179,5179,1375.3765,0.03,45,592.22,3.3,0.39,3/22/2013,5179
5180,5180,5180,5180,1339.25,0.03,24,142.51,13.22,0.56,3/29/2013,5180
5181,5181,5181,5181,170.45,0.09,4,30.27,4.62,0.56,4/5/2013,5181
5182,5182,5182,5182,1219.2485,0.01,46,132.79,8.59,0.56,4/12/2013,5182
5183,5183,5183,5183,20.19,0.04,6,13.44,1.92,0.84,4/19/2013,5183
5184,5184,5184,5184,162.1545,0.08,9,73.74,4.81,0.58,4/26/2013,5184
5185,5185,5185,5185,91.15,0.03,21,71.54,5.34,0.38,5/3/2013,5185
5186,5186,5186,5186,171.48,0.1,46,66.13,0.5,0.39,5/10/2013,5186
5187,5187,5187,5187,329.03,0.1,49,197.25,7.98,0.42,5/17/2013,5187
5188,5188,5188,5188,257.91,0,36,90.86,1.6,0.38,5/24/2013,5188
5189,5189,5189,5189,426.7,0.06,22,104.77,4.1,0.44,5/31/2013,5189
5190,5190,5190,5190,14535.8,0.05,6,3971.06,29.7,0.57,6/7/2013,5190
5191,5191,5191,5191,214.64,0.08,34,76.88,5.86,0.36,6/14/2013,5191
5192,5192,5192,5192,315.42,0.1,10,41.26,17.08,0.4,6/21/2013,5192
5193,5193,5193,5193,217.14,0,31,62.97,6.22,0.37,6/28/2013,5193
5194,5194,5194,5194,3130.2015,0.07,34,692.78,2.5,0.57,7/5/2013,5194
5195,5195,5195,5195,155.39,0.1,5,127.7,5.5,0.75,7/12/2013,5195
5196,5196,5196,5196,45.91,0.01,7,35.54,7.46,0.36,7/19/2013,5196
5197,5197,5197,5197,330.24,0.03,15,8.48,5.53,0.59,7/26/2013,5197
5198,5198,5198,5198,520.65,0.09,15,30.63,8.22,0.57,11/2/2012,5198
5199,5199,5199,5199,3116.47,0.1,33,1578.26,57.38,0.78,11/9/2012,5199
5200,5200,5200,5200,22319.58,0.02,41,734.31,49,0.35,11/16/2012,5200
5201,5201,5201,5201,12.41,0.01,1,9.08,5.66,0.37,11/23/2012,5201
5202,5202,5202,5202,316.52,0.03,2,542.32,4,0.79,11/30/2012,5202
5203,5203,5203,5203,551.67,0.08,33,25.44,4.96,0.58,12/7/2012,5203
5204,5204,5204,5204,716.99,0.05,25,174.06,1.99,0.5,12/14/2012,5204
5205,5205,5205,5205,7890.89,0.01,47,771.09,35,0.85,12/21/2012,5205
5206,5206,5206,5206,1382.8,0.01,11,141.31,19.99,0.59,12/28/2012,5206
5207,5207,5207,5207,951.33,0,44,60.66,14.39,0.47,1/4/2013,5207
5208,5208,5208,5208,298.97,0.09,46,225.86,8.73,0.37,1/11/2013,5208
5209,5209,5209,5209,293.18,0.08,31,64.22,1.99,0.41,1/18/2013,5209
5210,5210,5210,5210,159.05,0.05,6,153.46,35,0.84,1/25/2013,5210
5211,5211,5211,5211,19.98,0.02,3,9.61,4.75,0.36,2/1/2013,5211
5212,5212,5212,5212,924.1115,0.06,9,287.99,8.08,0.57,2/8/2013,5212
5213,5213,5213,5213,1108.366,0.05,20,178.31,2.5,0.55,2/15/2013,5213
5214,5214,5214,5214,803.33,0.09,1,745.2,24.49,0.83,2/22/2013,5214
5215,5215,5215,5215,251.3,0.1,38,112.72,6.05,0.39,3/1/2013,5215
5216,5216,5216,5216,381.69,0.04,8,256.18,6.77,0.44,3/8/2013,5216
5217,5217,5217,5217,672.93,0,31,27.85,4,0.68,3/15/2013,5217
5218,5218,5218,5218,380.28,0.08,30,20.58,4.51,0.59,3/22/2013,5218
5219,5219,5219,5219,768.41,0.1,12,60.38,19.99,0.4,3/29/2013,5219
5220,5220,5220,5220,125.21,0.01,45,37.99,0.8,0.39,4/5/2013,5220
5221,5221,5221,5221,5238.192,0.08,47,503.77,46.2,0.69,4/12/2013,5221
5222,5222,5222,5222,21.64,0.08,3,13.33,5.01,0.39,4/19/2013,5222
5223,5223,5223,5223,247.21,0.02,46,63.72,4.75,0.36,4/26/2013,5223
5224,5224,5224,5224,184.09,0.07,17,4.79,5.25,0.36,5/3/2013,5224
5225,5225,5225,5225,1244.19,0.08,5,131.31,43.32,0.55,5/10/2013,5225
5226,5226,5226,5226,1541.781,0.07,27,14.35,13.99,0.6,5/17/2013,5226
5227,5227,5227,5227,202.42,0.09,38,0.86,2.99,0.38,5/24/2013,5227
5228,5228,5228,5228,31.1185,0.05,4,46.9,5.03,0.6,5/31/2013,5228
5229,5229,5229,5229,4829.4535,0.05,47,1235.15,8.99,0.55,6/7/2013,5229
5230,5230,5230,5230,690.97,0.03,50,16.94,8.78,0.43,6/14/2013,5230
5231,5231,5231,5231,173.62,0.09,5,88.64,19.19,0.58,6/21/2013,5231
5232,5232,5232,5232,246,0.1,44,207.36,7.96,0.36,6/28/2013,5232
5233,5233,5233,5233,677.518,0.09,39,168.22,0.99,0.57,7/5/2013,5233
5234,5234,5234,5234,36.41,0.01,14,31.45,4.57,0.41,7/12/2013,5234
5235,5235,5235,5235,1081.22,0.08,25,130.8,8.99,0.58,7/19/2013,5235
5236,5236,5236,5236,16.47,0.1,8,6.82,1.49,0.38,7/26/2013,5236
5237,5237,5237,5237,843.55,0.08,29,168.76,8.74,0.4,11/2/2012,5237
5238,5238,5238,5238,264.63,0.02,9,66.78,4,0.75,11/9/2012,5238
5239,5239,5239,5239,4729.85,0.03,45,2014.82,14,0.37,11/16/2012,5239
5240,5240,5240,5240,298.12,0.09,50,137.67,0.5,0.39,11/23/2012,5240
5241,5241,5241,5241,507.74,0.05,8,118.54,52.2,0.72,11/30/2012,5241
5242,5242,5242,5242,12600.99,0.05,30,2963.48,14.7,0.56,12/7/2012,5242
5243,5243,5243,5243,2097.94,0.07,7,404.05,54.12,0.76,12/14/2012,5243
5244,5244,5244,5244,206.68,0,2,156.47,35,0.81,12/21/2012,5244
5245,5245,5245,5245,668.39,0.07,22,344.61,3.92,0.44,12/28/2012,5245
5246,5246,5246,5246,686.27,0.06,17,345.36,19.99,0.77,1/4/2013,5246
5247,5247,5247,5247,4657.35,0.05,16,322.66,18.06,0.6,1/11/2013,5247
5248,5248,5248,5248,154.85,0.05,38,136.55,5.13,0.59,1/18/2013,5248
5249,5249,5249,5249,5661.08,0,33,1055.47,30,0.62,1/25/2013,5249
5250,5250,5250,5250,4941.7725,0.1,32,704.89,8.99,0.6,2/1/2013,5250
5251,5251,5251,5251,1756.46,0.01,15,101.19,30,0.69,2/8/2013,5251
5252,5252,5252,5252,92.25,0.07,48,104.8,2.58,0.82,2/15/2013,5252
5253,5253,5253,5253,1836.187,0.06,39,139.84,5,0.83,2/22/2013,5253
5254,5254,5254,5254,7227.42,0.09,48,385,60,0.55,3/1/2013,5254
5255,5255,5255,5255,1357.44,0.09,20,102.3,26.85,NA,3/8/2013,5255
5256,5256,5256,5256,16699.56,0.02,45,3083.98,58.92,0.64,3/15/2013,5256
5257,5257,5257,5257,368.99,0.09,48,305.91,9.23,0.58,3/22/2013,5257
5258,5258,5258,5258,68.5,0.01,11,53.85,7.57,0.36,3/29/2013,5258
5259,5259,5259,5259,145.19,0.05,44,116.87,3.97,0.56,4/5/2013,5259
5260,5260,5260,5260,64.11,0.09,24,4.09,0.97,0.59,4/12/2013,5260
5261,5261,5261,5261,1769.9,0.05,18,468.89,35,NA,4/19/2013,5261
5262,5262,5262,5262,336.48,0.09,14,5.56,5.37,0.56,4/26/2013,5262
5263,5263,5263,5263,462.366,0.1,27,120.05,3.3,0.81,5/3/2013,5263
5264,5264,5264,5264,802.46,0.08,42,192.88,5.97,0.38,5/10/2013,5264
5265,5265,5265,5265,79.58,0.06,2,38.28,4.27,0.46,5/17/2013,5265
5266,5266,5266,5266,86.3,0,16,68.67,4.93,0.66,5/24/2013,5266
5267,5267,5267,5267,364.69,0.06,22,22.4,6.25,0.58,5/31/2013,5267
5268,5268,5268,5268,181.15,0.06,35,46.68,3.96,0.54,6/7/2013,5268
5269,5269,5269,5269,783.48,0.01,34,73.4,15.1,0.38,6/14/2013,5269
5270,5270,5270,5270,2869.44,0.08,50,840.55,3.99,0.57,6/21/2013,5270
5271,5271,5271,5271,873.82,0.1,20,244.45,4.8,0.68,6/28/2013,5271
5272,5272,5272,5272,87.32,0.08,31,1.18,0.96,0.58,7/5/2013,5272
5273,5273,5273,5273,742.05,0.05,50,337.98,13.56,0.58,7/12/2013,5273
5274,5274,5274,5274,1942.1735,0,19,400.82,2.5,0.55,7/19/2013,5274
5275,5275,5275,5275,2172.702,0.01,21,481.74,2.5,0.57,7/26/2013,5275
5276,5276,5276,5276,130.43,0.03,9,8.7,4.51,0.59,11/2/2012,5276
5277,5277,5277,5277,927.9875,0,5,615.91,8.99,0.56,11/9/2012,5277
5278,5278,5278,5278,43.46,0,27,6.81,0.7,0.37,11/16/2012,5278
5279,5279,5279,5279,12723.95,0.08,47,11.54,35,0.8,11/23/2012,5279
5280,5280,5280,5280,169.4,0.1,19,59.64,7.29,0.45,11/30/2012,5280
5281,5281,5281,5281,284.58,0.03,37,33.81,4,0.42,12/7/2012,5281
5282,5282,5282,5282,1010.26,0.01,9,271.5,19.99,0.37,12/14/2012,5282
5283,5283,5283,5283,834.81,0.03,22,1.98,12.9,0.57,12/21/2012,5283
5284,5284,5284,5284,1981.26,0.07,49,100.8,8.66,0.76,12/28/2012,5284
5285,5285,5285,5285,17304.85,0.05,36,7434.48,28.14,0.38,1/4/2013,5285
5286,5286,5286,5286,794.32,0.08,20,67.61,17.48,0.36,1/11/2013,5286
5287,5287,5287,5287,260.39,0.09,15,48.57,12.39,0.35,1/18/2013,5287
5288,5288,5288,5288,1553.66,0.03,28,547.48,0.99,0.57,1/25/2013,5288
5289,5289,5289,5289,3276.9965,0,30,653.06,8.99,0.59,2/1/2013,5289
5290,5290,5290,5290,2762.857,0.03,27,722.24,4.23,0.56,2/8/2013,5290
5291,5291,5291,5291,1713.8,0.05,18,1125.29,8.99,0.35,2/15/2013,5291
5292,5292,5292,5292,2510.71,0.01,50,3.6,19.99,0.57,2/22/2013,5292
5293,5293,5293,5293,236.31,0.04,18,2.24,4.98,0.58,3/1/2013,5293
5294,5294,5294,5294,423.15,0.05,25,47.28,7.78,0.57,3/8/2013,5294
5295,5295,5295,5295,180.27,0.01,34,59.71,5.32,0.41,3/15/2013,5295
5296,5296,5296,5296,626.96,0,39,35.92,7.69,0.57,3/22/2013,5296
5297,5297,5297,5297,5294.48,0.03,47,1521.31,5.81,0.65,3/29/2013,5297
5298,5298,5298,5298,263.63,0.03,22,48.86,2.36,0.55,4/5/2013,5298
5299,5299,5299,5299,116.69,0.02,16,11.69,2.35,0.47,4/12/2013,5299
5300,5300,5300,5300,149.64,0.05,9,13.77,5.08,0.36,4/19/2013,5300
5301,5301,5301,5301,1287.94,0.06,37,140.35,14.72,0.4,4/26/2013,5301
5302,5302,5302,5302,389.52,0.05,18,116.37,6.68,0.53,5/3/2013,5302
5303,5303,5303,5303,5618.4,0.1,32,1314.12,19.99,0.48,5/10/2013,5303
5304,5304,5304,5304,1393.39,0.08,15,84.15,7.18,0.46,5/17/2013,5304
5305,5305,5305,5305,1206.15,0.03,45,304.2,4.08,0.57,5/24/2013,5305
5306,5306,5306,5306,5163.0105,0.07,48,1448.33,8.08,0.57,5/31/2013,5306
5307,5307,5307,5307,510.56,0.05,50,29.4,5.16,0.57,6/7/2013,5307
5308,5308,5308,5308,585.36,0.07,39,269.26,1.39,0.38,6/14/2013,5308
5309,5309,5309,5309,601.52,0,42,171.98,4.95,0.37,6/21/2013,5309
5310,5310,5310,5310,115.17,0.04,4,40.93,15.68,0.62,6/28/2013,5310
5311,5311,5311,5311,670.39,0.03,25,82.26,4,0.75,7/5/2013,5311
5312,5312,5312,5312,230.41,0.06,23,94.39,1.39,0.37,7/12/2013,5312
5313,5313,5313,5313,96.52,0.1,9,16.78,5.16,0.57,7/19/2013,5313
5314,5314,5314,5314,941.99,0.1,44,2111.36,53.03,0.78,7/26/2013,5314
5315,5315,5315,5315,5450.6,0.1,42,10.86,19.99,0.73,11/2/2012,5315
5316,5316,5316,5316,441.58,0.07,15,117.39,5.09,0.4,11/9/2012,5316
5317,5317,5317,5317,310.46,0,31,182.52,9.45,0.6,11/16/2012,5317
5318,5318,5318,5318,4610.35,0.08,33,751.58,17.85,0.56,11/23/2012,5318
5319,5319,5319,5319,239.75,0.09,41,105.91,0.5,0.39,11/30/2012,5319
5320,5320,5320,5320,150.2,0,30,62.46,0.8,0.36,12/7/2012,5320
5321,5321,5321,5321,6244.18,0.09,42,470.3,30,0.62,12/14/2012,5321
5322,5322,5322,5322,2017.5,0.03,5,663.51,12.06,0.56,12/21/2012,5322
